test
-3688.43090919	-453.589613563	3507.26332261	-0.12238932448	0.0229041951876	13604068.9822	
-9412.98247218	-9473.00332585	3726.24930535	-0.788620483856	0.0912327649976	88594766.0182	
-3196.3433989	-2919.72770179	3674.49165225	-0.740331147528	0.0307119797085	10213691.396	
-1764.86834915	-4616.46619904	3247.18171226	-1.20579984272	0.0238314603358	3110143.82363	
-3676.51064746	-9241.58312512	3238.47782791	-1.19224628095	0.0626695640952	13507488.9577	
-8310.94702047	3556.45414077	3861.01609623	0.404381010857	0.0360729159238	69075396.8312	
-7977.66103066	-9191.42321337	3320.7873204	-0.85602709597	0.0158348110657	63633884.0969	
5028.93190123	3623.99911707	3251.47800903	-0.624359248626	0.0412525799658	25293780.0663	
4070.14035934	-2210.41679229	3570.80626318	0.497429933923	0.0383198325102	16563832.1279	
-2069.83638915	2614.50183434	3401.41545848	0.901348100171	0.00721930496978	4286837.17968	
-476.018041055	-240.72924369	3476.80100359	-0.468915767744	0.0913873439981	226352.446166	
-9514.90251434	-9633.99935004	3892.18198219	-0.791661387121	0.0282585218703	90523735.8581	
-329.610655645	2706.14558682	3795.50324227	1.44989602114	0.0809233527676	111349.329901	
-3140.83848448	5850.68652824	3617.59101484	1.07822930222	0.0339585656515	9870717.0721	
6466.31987249	-1093.8242936	3646.69509487	0.16754968735	0.0932509907011	41812198.8691	
7349.69222657	-3570.27300368	3772.57062456	0.452155818205	0.0280744584381	54014405.5523	
3472.1707228	3280.76537261	3267.48581926	-0.756941952194	0.0977165583686	12059250.2937	
3775.41737236	472.748020907	3431.38767074	-0.124541863134	0.00207141826983	14254249.0835	
1994.03551827	-9.79666882497	3224.56790768	0.00491089515555	0.0499536145921	3976167.85145	
7177.20061528	178.29586326	3504.90339146	-0.0248339882676	0.0798578012052	51512386.9678	
-8301.78756919	-8205.16537266	3416.73643964	-0.779594997777	0.0526582582443	68911471.6785	
4937.76031052	2322.08412755	3954.02149774	-0.439517632438	0.00937211814751	24383798.9682	
-2060.41087472	2775.64923434	3363.69905649	0.932424293321	0.0956669842358	4248068.62192	
-4271.63132693	4536.75855691	3993.283616	0.815585860276	0.0807740986778	18251370.9518	
5021.422878	8436.86361114	3797.16820833	-1.03385814303	0.0564897334751	25223124.5834	
-6785.32784425	3738.51097898	3305.23958231	0.503639421545	0.0112954731823	46044412.465	
-2809.87718169	6104.77815868	3493.23915226	1.13954323442	0.0163671259744	7901514.55434	
3815.5264179	1548.11596349	3225.26911715	-0.385369738629	0.0363660130416	14559789.9616	
-5058.33845676	4304.34456041	3339.84486681	0.705121089067	0.05957747424	25591092.2877	
7055.75885466	-704.989351377	3923.00586183	0.0995746649619	0.0191911182762	49783028.0257	
-5994.68261019	-1744.39010093	3762.64650949	-0.283207284064	0.0170802113754	35934475.2069	
-849.282340806	4874.74723073	3810.59371733	1.3984727333	0.0546099091549	726155.241635	
-7549.98005061	-7255.41238521	3703.42501879	-0.765559967021	0.0912572628934	56994943.3523	
-4345.97826704	3584.92065639	3346.88863165	0.689824167925	0.0465772628051	18891112.0183	
-8532.16296669	-8362.33174104	3764.72156682	-0.775394872195	0.0512980412782	72789442.5584	
-218.202853748	2031.02160557	3758.91303422	1.46417746873	0.00766868931684	49643.5069893	
-9184.18044396	8522.65251301	3856.94817731	0.748100739894	0.0120697733916	84357693.0797	
6024.12696327	-1973.22136758	3909.63734297	0.316498430188	0.0775078272196	36288132.4482	
7057.96511302	-653.848719201	3271.48967756	0.0923653323802	0.0949408765464	49814217.688	
-3752.27891815	-5985.96203401	3949.11562714	-1.01097030062	0.0510118103177	14073611.1175	
-4318.57742937	1260.49587022	3792.86565986	0.284040382359	0.0840840787196	18651371.5094	
-6729.02924142	-2881.85241136	3667.20907831	-0.404683318891	0.00313688657401	45276952.6794	
-7085.66653242	5470.83990712	3437.16573896	0.657552344578	0.0740930898133	50212141.0486	
3088.07102969	-8062.77295628	3649.45984793	1.20493720772	0.0810046594319	9528119.91146	
-1831.94476426	3189.10700204	3886.36813776	1.04958090398	0.0163318643909	3359210.72629	
1446.89182269	-6894.5551612	3550.62093357	1.36382239286	0.00793981599572	2086601.39142	
-2381.58915957	-7660.71780267	3432.59967121	-1.26948420886	0.0969000712554	5664306.20717	
5818.24573596	9871.61151576	3742.31499233	-1.03815092814	0.059666804469	33861855.0555	
3207.70401327	528.705922387	3652.8343085	-0.163313404836	0.0891507917314	10289893.7427	
392.565616116	3358.3523953	3444.61974265	-1.45418729991	0.0707744263574	157466.115351	
3645.16506978	1616.45421028	3564.94861251	-0.417310244674	0.0670086485806	13288844.8402	
8267.67686726	7061.38393314	3858.58314972	-0.70681702497	0.000518951381238	68361542.1654	
-9833.8783249	2234.33493898	3551.28094886	0.223433277966	0.00932589931962	96707397.2439	
6944.12080209	-2588.9822253	3926.23244764	0.356828291768	0.0551269755653	48218224.7317	
8342.06969825	-321.09435744	3419.18089869	0.0384681397937	0.0341249949559	69589805.756	
-9824.35776486	-3050.41528047	3309.28712736	-0.3010813552	0.0873488859357	96514955.0768	
-9919.05913317	6526.85263568	3311.79297207	0.582025023177	0.0434489533536	98394260.9399	
-5039.62464988	-7823.17873835	3278.66342084	-0.998590595909	0.0625962797214	25389993.4329	
-1894.85436251	4127.15702053	3609.11154012	1.14055212371	0.00435305836551	3594600.21214	
-2658.49970239	3459.66105198	3584.73215216	0.915756850035	0.0374149936483	7071080.32868	
-2399.85133584	3050.01978292	3463.68257008	0.90430555019	0.075623824084	5762336.45389	
-5841.58039557	1322.85309467	3864.08505631	0.222729312839	0.0784363288806	34125384.371	
-9581.67956079	-3756.16430865	3401.72581279	-0.373633615738	0.024817992956	91804827.0414	
4714.00057665	9.38446801065	3933.13079273	-0.00199041071012	0.0479850059183	22221810.8211	
5782.91444644	-6016.16420932	3355.73620829	0.805092076386	0.0716808709039	33436083.3307
